com.google.protobuf,protobuf-java,3.12.0-rc-1,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.11.3,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.11.1,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.11.0-rc-2,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.11.0-rc-1,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.10.0,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.10.0-rc-1,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.9.2,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.9.1,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.9.0,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.9.0-rc-1,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.8.0,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.8.0-rc-1,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.7.1,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.7.0,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.7.0-rc1,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.6.0,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.5.1,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.4.0,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.3.1,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.3.0,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.2.0,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.2.0rc2,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.2.0-rc.1,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.1.0,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.0.2,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.0.0,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.0.0-beta-4,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.0.0-beta-3,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.0.0-beta-2,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.0.0-beta-1,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.0.0-alpha-3.1,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.0.0-alpha-3,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,3.0.0-alpha-2,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,2.2.0,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,2.1.0,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,2.0.3,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
com.google.protobuf,protobuf-java,2.0.1,"[['CVE-2021-22569', '5.5', 'MEDIUM']]",5.5,5.5
org.hibernate,hibernate-core,3.3.0.GA,"[['CVE-2020-25638', '7.4', 'HIGH']]",7.4,7.4
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.9.3,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.9.2,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.9.1,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.9.0,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.9.0.pr4,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.9.0.pr3,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.9.0.pr2,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.9.0.pr1,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.8.2,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.8.0,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.8.0.rc2,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.8.0.rc1,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.7.9,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.7.8,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.7.7,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.7.6,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.7.5,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.7.4,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.7.3,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.7.2,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.7.1,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.7.0,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.7.0-rc3,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.7.0-rc2,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.7.0-rc1,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.6.2,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.6.1,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.6.0,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.6.0-rc4,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.6.0-rc3,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.6.0-rc2,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.6.0-rc1,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.5.5,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.5.4,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.5.3,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.5.2,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.5.1,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.5.0,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.5.0-rc1,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.4.3,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.4.2,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.4.1,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.4.0,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.4.0-rc3,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.4.0-rc2,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.3.2,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.3.1,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.3.0-rc1,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.3.0-beta7,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.3.0-beta6,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.2.3-beta5,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.2.2-beta4,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.2.2-beta3,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.2.1-beta2,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
com.fasterxml.jackson.datatype,jackson-datatype-jsr310,2.2.0-beta1,"[['CVE-2018-1000873', '6.5', 'MEDIUM']]",6.5,6.5
org.codehaus.jackson,jackson-mapper-asl,1.9.11,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.9.10,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.9.9,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.9.8,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.9.7,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.9.6,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.9.5,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.9.4,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.9.3,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.9.1,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.9.0,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.8.11,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.8.10,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.8.9,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.8.7,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.8.6,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.8.5,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.8.4,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.8.3,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.8.2,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.8.1,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.8.0,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.7.8,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.7.7,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.7.6,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.7.5,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.7.4,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.7.3,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.7.2,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.7.0,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.6.9,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.6.7,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.6.6,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.6.5,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.6.4,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.6.3,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.6.2,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.6.1,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.6.0,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.5.8,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.5.7,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.5.6,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.5.5,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.5.4,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.5.3,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.5.1,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.5.0,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.4.4,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.4.3,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.4.1,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.4.0,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.3.5,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.3.4,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.3.3,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.3.2,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.3.1,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.3.0,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.2.1,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.2.0,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.1.2,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.1.1,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.1.0,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,1.0.0,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,0.9.9-6,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,0.9.9-5,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,0.9.9-4,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,0.9.9-3,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,0.9.9-2,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,0.9.9,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,0.9.8,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,0.9.7,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.codehaus.jackson,jackson-mapper-asl,0.9.6,"[['CVE-2019-10172', '7.5', 'HIGH']]",7.5,7.5
org.apache.commons,commons-collections4,4.0,"[['CVE-2015-6420', '7.5', 'HIGH']]",7.5,7.5
org.hibernate,hibernate-validator,5.4.0.Final,"[['CVE-2017-7536', '7.0', 'HIGH']]",7.0,7.0
org.hibernate,hibernate-validator,5.3.3.Final,"[['CVE-2017-7536', '7.0', 'HIGH']]",7.0,7.0
org.hibernate,hibernate-validator,5.3.2.Final,"[['CVE-2017-7536', '7.0', 'HIGH']]",7.0,7.0
org.hibernate,hibernate-validator,5.3.1.Final,"[['CVE-2017-7536', '7.0', 'HIGH']]",7.0,7.0
org.hibernate,hibernate-validator,5.3.0.Final,"[['CVE-2017-7536', '7.0', 'HIGH']]",7.0,7.0
org.hibernate,hibernate-validator,5.2.3.Final,"[['CVE-2017-7536', '7.0', 'HIGH']]",7.0,7.0
org.hibernate,hibernate-validator,5.2.1.Final,"[['CVE-2017-7536', '7.0', 'HIGH']]",7.0,7.0
org.hibernate,hibernate-validator,5.2.0.Final,"[['CVE-2017-7536', '7.0', 'HIGH']]",7.0,7.0
org.eclipse.jetty,jetty-server,11.0.2,"[['CVE-2021-34428', '3.5', 'LOW']]",3.5,3.5
org.eclipse.jetty,jetty-server,11.0.1,"[['CVE-2021-34428', '3.5', 'LOW']]",3.5,3.5
org.eclipse.jetty,jetty-server,11.0.0,"[['CVE-2021-34428', '3.5', 'LOW'], ['CVE-2020-27223', '5.3', 'MEDIUM']]",4.4,8.8
org.eclipse.jetty,jetty-server,10.0.2,"[['CVE-2021-34428', '3.5', 'LOW']]",3.5,3.5
org.eclipse.jetty,jetty-server,10.0.1,"[['CVE-2021-34428', '3.5', 'LOW']]",3.5,3.5
org.eclipse.jetty,jetty-server,10.0.0,"[['CVE-2021-34428', '3.5', 'LOW'], ['CVE-2020-27223', '5.3', 'MEDIUM']]",4.4,8.8
org.eclipse.jetty,jetty-server,9.4.39.v20210325,"[['CVE-2021-34428', '3.5', 'LOW']]",3.5,3.5
org.eclipse.jetty,jetty-server,9.4.38.v20210224,"[['CVE-2021-34428', '3.5', 'LOW']]",3.5,3.5
org.eclipse.jetty,jetty-server,9.4.37.v20210219,"[['CVE-2021-34428', '3.5', 'LOW'], ['CVE-2020-27223', '5.3', 'MEDIUM']]",4.4,8.8
org.eclipse.jetty,jetty-server,9.4.36.v20210114,"[['CVE-2021-34428', '3.5', 'LOW'], ['CVE-2020-27223', '5.3', 'MEDIUM']]",4.4,8.8
org.eclipse.jetty,jetty-server,9.4.35.v20201120,"[['CVE-2021-34428', '3.5', 'LOW'], ['CVE-2020-27223', '5.3', 'MEDIUM']]",4.4,8.8
org.eclipse.jetty,jetty-server,9.4.34.v20201102,"[['CVE-2021-34428', '3.5', 'LOW'], ['CVE-2020-27218', '4.8', 'MEDIUM'], ['CVE-2020-27223', '5.3', 'MEDIUM']]",4.533333333333334,13.600000000000001
org.eclipse.jetty,jetty-server,9.4.33.v20201020,"[['CVE-2021-34428', '3.5', 'LOW'], ['CVE-2020-27218', '4.8', 'MEDIUM'], ['CVE-2020-27223', '5.3', 'MEDIUM']]",4.533333333333334,13.600000000000001
org.eclipse.jetty,jetty-server,9.4.32.v20200930,"[['CVE-2021-34428', '3.5', 'LOW'], ['CVE-2020-27218', '4.8', 'MEDIUM'], ['CVE-2020-27223', '5.3', 'MEDIUM']]",4.533333333333334,13.600000000000001
org.eclipse.jetty,jetty-server,9.4.27.v20200227,"[['CVE-2021-34428', '3.5', 'LOW'], ['CVE-2020-27218', '4.8', 'MEDIUM'], ['CVE-2020-27223', '5.3', 'MEDIUM']]",4.533333333333334,13.600000000000001
org.eclipse.jetty,jetty-server,9.4.23.v20191118,"[['CVE-2019-17632', '6.1', 'MEDIUM'], ['CVE-2021-34428', '3.5', 'LOW'], ['CVE-2020-27218', '4.8', 'MEDIUM'], ['CVE-2020-27223', '5.3', 'MEDIUM']]",4.925,19.7
org.eclipse.jetty,jetty-server,9.4.22.v20191022,"[['CVE-2019-17632', '6.1', 'MEDIUM'], ['CVE-2021-34428', '3.5', 'LOW'], ['CVE-2020-27218', '4.8', 'MEDIUM'], ['CVE-2020-27223', '5.3', 'MEDIUM']]",4.925,19.7
org.eclipse.jetty,jetty-server,9.4.16.v20190411,"[['CVE-2019-10247', '5.3', 'MEDIUM'], ['CVE-2020-27218', '4.8', 'MEDIUM'], ['CVE-2020-27223', '5.3', 'MEDIUM'], ['CVE-2019-10246', '5.3', 'MEDIUM'], ['CVE-2021-34428', '3.5', 'LOW']]",4.84,24.2
org.eclipse.jetty,jetty-server,9.4.13.v20181111,"[['CVE-2019-10241', '6.1', 'MEDIUM'], ['CVE-2019-10247', '5.3', 'MEDIUM'], ['CVE-2020-27218', '4.8', 'MEDIUM'], ['CVE-2020-27223', '5.3', 'MEDIUM'], ['CVE-2019-10246', '5.3', 'MEDIUM'], ['CVE-2021-34428', '3.5', 'LOW']]",5.05,30.3
org.eclipse.jetty,jetty-server,9.4.12.RC2,"[['CVE-2019-10241', '6.1', 'MEDIUM'], ['CVE-2018-12545', '7.5', 'HIGH'], ['CVE-2019-10247', '5.3', 'MEDIUM'], ['CVE-2020-27218', '4.8', 'MEDIUM'], ['CVE-2020-27223', '5.3', 'MEDIUM'], ['CVE-2019-10246', '5.3', 'MEDIUM'], ['CVE-2021-34428', '3.5', 'LOW']]",5.3999999999999995,37.8
org.eclipse.jetty,jetty-server,9.4.12.RC1,"[['CVE-2019-10241', '6.1', 'MEDIUM'], ['CVE-2018-12545', '7.5', 'HIGH'], ['CVE-2019-10247', '5.3', 'MEDIUM'], ['CVE-2020-27218', '4.8', 'MEDIUM'], ['CVE-2020-27223', '5.3', 'MEDIUM'], ['CVE-2019-10246', '5.3', 'MEDIUM'], ['CVE-2021-34428', '3.5', 'LOW']]",5.3999999999999995,37.8
